link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar)
https://infokost.id/listing/kost-sahaja-umbulharjo-yogyakarta/,Kost Sahaja Umbulharjo Yogyakarta,Tahunan UH 3/ 25 RT 05 RW 01 Yogyakarta 55167,"TAHUNAN,           UMBULHARJO,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.8027048143079,110.38494242948,Kost Putri,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-susilo-mansion-1/,Kost Susilo Mansion 1,"Jl. Dr. Susilo II C No.55, RT.8/RW.5, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450","GROGOL,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11450",-6.1647795099263245,106.79289787955436,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Laundry', ' Ruang santai / ruang tamu']","['Stasiun KRL Grogol', 'Universitas Trisakti', 'Universitas Tarumanegara', 'RS Sumber Waras', 'Ciputra Mall']",Rp 2.100.000/bulan,yes,"[' Standard Room', ' Deluxe Room', ' Compact Room']","['Luas kamar: 16m', 'Luas kamar: 20m', 'Luas kamar: 9m']","[' Rp 2.350.000', ' ', ' Rp 2.500.000', ' ', ' Rp 2.100.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (90x200) 1 orang', 'Termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-putri-annisa-tipe-a-tegalrejo-yogyakarta/,Kost Putri Annisa Tipe A Tegalrejo Yogyakarta,Jalan Kelurahan Karangwaru Lor TR II 224B Yogyakarta,"KARANGWARU,           TEGALREJO,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.774905,110.363749,Kost Putri,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 400.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/w-one-1-kebun-kacang/,W One 1 Kebun Kacang,"Jl. Kebon Kacang 42, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta, Indonesia","KEBON KACANG,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10240",-6.193743185875102,106.81842462682145,Kost Campur,,"[' Area parkir', ' Dispenser', ' Kulkas', ' Laundry', ' Meja kompor', ' Microwave']","['Grand Indonesia', 'Bundaran HI', 'Thamrin City', 'Plaza Indonesia', 'Stasiun MRT Bundaran HI']",Rp 2.800.000/bulan,yes,[' Deluxe'],['Luas kamar: 12m'],"[' Rp 2.800.000', ' ']","[['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-pondokan-hanifa-sukajadi-bandung/,Kost Pondokan Hanifa Sukajadi Bandung,"Jl. Cibrengkok Blk no 11 , RT 09 RW 04 Sukajadi Bandung","SUKAWARNA,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.8962288,107.5949306,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 750.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-nina-house/,Kost Nina House,"Jl. Kb. Sirih Barat I Gg. 9 No.17, RT.5/RW.4, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","KEBON SIRIH,           MENTENG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10340",-6.185035153368645,106.82911385215294,Kost Campur,,[' Ruang santai / ruang tamu'],"['Stasiun Gondangdia', 'RS Abdi Waluyo', 'Monas', 'Tugu Tani', 'Djakarta Theater XXI']",Rp 1.800.000/bulan,yes,[' Double AC private toilet'],['Luas kamar: 10m'],"[' Rp 1.800.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']]",[['AC']]
https://infokost.id/listing/kost-c9-fg/,Kost C9 FG,Jl. Tawakal Ujung C9 FG - Tomang Kec. Grogol petamburan Kota Jakarta Barat Daerah Khusus Ibukota Jakarta 11440,"TOMANG,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11440",-6.170368098497698,106.79490487319055,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Universitas Trisakti', 'Central Park Mall', 'Mall Taman Anggrek', 'RS Sumber Waras', 'ITC Roxy Mas']",Rp 1.450.000/bulan,yes,[' Standard'],['Luas kamar: 9m'],"[' Rp 1.450.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower']]","[['AC', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-padma-coblong-bandung/,Kost Padma Coblong Bandung,Jalan Cisitu Indah V no. 10,"DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.875740592,107.6144374,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.850.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/rukita-dpinnar-lenteng-agung-jagakarsa/,Rukita D’Pinnar Lenteng Agung Jagakarsa,"Jl. Lenteng Agung No.4.B , RT.005/RW.003, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta","SRENGSENG SAWAH,           JAGAKARSA,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12630",-6.3448187,106.8303167,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Rooftop', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",Rp 1.750.000/bulan,yes,"[' Pocket Single A', ' Pocket Single B', ' Pocket Single C']","['Luas kamar: 8,4m', 'Luas kamar: 7,8m', 'Luas kamar: 7,8m']","[' Rp 1.750.000', ' ', ' Rp 1.850.000', ' ', ' Rp 1.900.000', ' ']","[['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel'], ['1 Tempat tidur (120x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-teh-reni-tipe-a-sukajadi-bandung/,Kost Teh Reni Tipe A Sukajadi Bandung,gang h durahman no 32A,"SEKELOA,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.888127,107.594706,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000 - 600.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/keyko-residence/,Keyko Residence,"Jl. Tebet Utara IV A No.12, RW.2, Tebet Tim., Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12820","TEBET TIMUR,           TEBET,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12820",-6.228041904461621,106.8533200504933,Kost Campur,,"[' Area makan', ' Area parkir', ' Dapur', ' Kompor', ' Kulkas', ' Rooftop', ' Wifi']","['Stasiun Tebet', 'Apotek Kimia Farma', 'BRAWIJAYA HOSPITAL SAHARJO', 'RSUD TEBET']",Rp 2.000.000/bulan,yes,[' Kamar Standar'],['Luas kamar: 9m'],"[' Rp 2.000.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-millennium-sekeloa-timur-coblong-bandung/,Kost Millennium Sekeloa Timur Coblong Bandung,Sekeloa Timur 118/152 B Coblong Bandung,"PASTEUR,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.891568052,107.6211512,Kost Putri,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 400.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-hijau-3/,Kost Hijau,"Jl. Mesjid IV No.39A, RT.4/RW.7, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12210","GROGOL UTARA,           KEBAYORAN LAMA,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12210",-6.217559241432394,106.79426782188143,Kost Campur,,"[' Area parkir', ' CCTV', ' Ruang santai / ruang tamu', ' Wifi']","['Universitas Pertamina', 'Gelora Bung Karno', 'Senayan City', 'Stasiun MRT Senayan', 'Grand ITC Permata Hijau']",Rp 2.100.000/bulan,yes,[' Tipe A'],['Luas kamar: 6m'],"[' Rp 2.100.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-oemah-cilandak/,Kost Oemah Cilandak,"Jl. Cilandak Dalam III No.15A, RT.6/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan","CILANDAK BARAT,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12430",-6.28829260954476,106.80471085193895,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Meja kompor', ' Ruang santai / ruang tamu', ' Wifi']","['Cilandak Town Square', 'Masjid Jami’ Al-Falah Cilandak', 'Futsal Court Cilandak Sport Centre', 'Warung Makan', 'Coffe Shop']",Rp 2.000.000/bulan,yes,"[' Tipe A', ' Tipe B', ' Tipe C']","['Luas kamar: 12m', 'Luas kamar: 12m', 'Luas kamar: 12m']","[' Rp 2.000.000', ' ', ' Rp 2.500.000', ' ', ' Rp 3.000.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (100x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-infinite-tipe-c-sukajadi-bandung/,Kost Infinite Tipe C Sukajadi Bandung,"Gang Arsa Manggala no. 6, Setiabudhi, Bandung Bandung Kota","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.880791318,107.601309,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000 - 1.700.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-ibu-eddy-cicendo-bandung/,Kost Ibu Eddy Cicendo Bandung,Gang Tj. Anom II no 61a/66,"DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.907604073,107.5967735,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 700.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-tio-tipe-b-coblong-bandung/,Kost Tio Tipe B Coblong Bandung,jalan sekeloa Utara 2 no 4 RT 4 RW 7 Kel sekeloa kec Coblong,"SUKAGALIH,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.886672,107.617515,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.000.000 - 1.400.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kos-karyawan-22rooms-ragunan-pasar-minggu/,"KOS KARYAWAN 22Rooms @Ragunan, Pasar Minggu","Cluster Mutiara Ragunan No. 1E, Jl. RM. Harsono, Ragunan, Pasar Minggu, Jakarta Selatan 12550","RAGUNAN,           PASAR MINGGU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12550",-6.300394877849729,106.82189708250225,Kost Putra,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Jendela Menghadap Luar', ' Kulkas', ' Mesin cuci', ' Tempat jemur pakaian', ' Wifi']","['Taman Margasatwa Ragunan', 'RSUD Pasar Minggu', 'Transmart Cilandak', 'Bank BRI Corporate University']",Rp 1.500.000/bulan,yes,"[' AC', ' non AC']","['Luas kamar: 9m', 'Luas kamar: 9m']","[' Rp 1.800.000', ' ', ' Rp 1.500.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Lemari'], ['Kipas angin', 'Lemari']]"
https://infokost.id/listing/kost-krown/,Kost Krown,"Jl. Mangga Besar VIII No.36-38, RT.1/RW.4, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150","TAMAN SARI,           TAMAN SARI,           KOTA JAKARTA BARAT,           DKI JAKARTA           11150",-6.15402639734138,106.826963931265,Kost Campur,,"[' Area parkir', ' CCTV', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun Sawah Besar', 'Masjid Jami’ Kebon Jeruk', 'Stasiun Mangga Besar', 'Centro Futsal Sawah Besar Pd. Pasar Jaya']",Rp 2.800.000/bulan,yes,[' Standard'],['Luas kamar: 9m'],"[' Rp 2.800.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV']]"
https://infokost.id/listing/kost-azana-scbd-16/,Kost Azana SCBD 16,"Jl. Tulodong Bawah I No.16, RT.3/RW.1, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190","SENAYAN,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12190",-6.2295326751731235,106.81279364075947,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Laundry', ' Ruang santai / ruang tamu']","['GBK', 'SCBD', 'Badan Pengembangan Sumber Daya Manusia Industri (BPSDMI) Kemenperin', 'Senayan MRT']",Rp 2.500.000/bulan,yes,"[' Double Bed', ' Single Bed']","['Luas kamar: 11m', 'Luas kamar: 8m']","[' Rp 3.000.000', ' ', ' Rp 2.500.000', ' ']","[['1 Tempat tidur (160x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-aming-bandung-kidul/,Kost Aming Bandung Kidul,jln waas no 125 rt04/ rw01 kelurahan batununggal kecamatan bandung kidul,"PAJAJARAN,           CICENDO,           KOTA BANDUNG,           JAWA BARAT",-6.949644993,107.6260998,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-saaba-20/,Kost Sa’aba 20,"Jl. H. Sa'aba, no. 20 RT.9/RW.1, Meruya Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11650","MERUYA SELATAN,           KEMBANGAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11650",-6.214851049206187,106.7318437953283,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Universitas Mercu Buana', 'SD Islam Al Azhar 8 Kembangan', 'Warung Makan', 'Coffe Shop']",Rp 2.050.000/bulan,yes,[' Standard with private balcony'],['Luas kamar: 12m'],"[' Rp 2.050.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-libra/,Kost Libra,"Jl. Gunung Sahari X No.58B, RT.10/RW.5, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720","GUNUNG SAHARI UTARA,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10720",-6.152117874374568,106.83778792277465,Kost Campur,,"[' Area parkir', ' Dapur', ' Ruang santai / ruang tamu']","['Rumah Sakit Husada', 'Jakarta International Expo', 'Rajawali Station', 'Mangga Dua Square', 'Mangga Besar Station', 'Badan Meteorologi Klimatologi dan Geofisika Indonesia']",Rp 1.200.000/bulan,yes,[' Tipe A'],['Luas kamar: 9m'],"[' Rp 1.200.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam']]",[['Lemari']]
https://infokost.id/listing/kost-16a-setiabudi/,Kost Anggrek 16A Setiabudi,Jl. Karet Kabel Kh. Royani 1 No. 16A Karet Kuningan Setiabudi Jakarta Selatan,"KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.217018,106.820538,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Laundry', ' Meja kompor', ' Rooftop', ' Tempat jemur pakaian', ' Wifi']","['Sampoerna Strategic Square', 'WTC', 'Mayapada', 'Tamara', 'Setia Budi One', 'ITC Kuningan', 'Mall Ambasador']",Rp 1.900.000/bulan,yes,"[' Standard Double A', ' Standard Double B', ' Standard Single']","['Luas kamar: 9m', 'Luas kamar: 9m', 'Luas kamar: 7,5m']","[' Rp 2.700.000', ' ', ' Rp 2.600.000', ' ', ' Rp 1.900.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV', 'TV Kabel'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV', 'TV Kabel'], ['AC', 'Lemari']]"
https://infokost.id/listing/kost-pondok-kentaro-cidadap-bandung/,Kost Pondok Kentaro Cidadap Bandung,Jl. Bukit Jarian VI no. 11,"GEGERKALONG,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.877719441,107.606948,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-sultan-premire-mine-home-coblong-bandung/,Kost Sultan Premire Mine home Coblong Bandung,"Jl. Bapak Husen Dalam No.10, Cipaganti, Bandung, Kota Bandung, Jawa Barat 40131","SUKAGALIH,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.890048544,107.6035282,Kost Campur,Luas Kamar: 15--20 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.200.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-putih-coblong-bandung/,Kost Putih Coblong Bandung,"Jalan Ir. H. Juanda gg cintawangi No. 18E/154A, kelurahan Dago Kecamatan Coblong, Kota Bandung, Jawa Barat, 40135","CIGADUNG,           CIBEUNYING KALER,           KOTA BANDUNG,           JAWA BARAT",-6.880241208,107.6150744,Kost Putra,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 600.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-anggreni/,Kost Anggreni,"Jl. Petamburan VI No.5, RT.5/RW.6, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260, Indonesia","PETAMBURAN,           TANAH ABANG,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10260",-6.20034020243988,106.80311813068495,Kost Putri,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Rumah Sakit Bhakti Mulia', 'Jakarta Design Center', 'Politeknik STIA LAN Jakarta', 'Gedung Graha Wicaksana Kampus PPLPN LAN Jakarta', 'Rumah Sakit Pelni']",Rp 1.600.000/bulan,yes,[' Tipe A'],['Luas kamar: 9m'],"[' Rp 1.600.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-bu-magda/,Kost Bu Magda,"Jalan Sinabung IV N.10, RT02/RW05 , Kel. Gunung, Kec. Kebayoran Baru, Jakarta Selatan 12120, DKI","KEBAYORAN LAMA SELATAN,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12120",-6.230949855225487,106.79331906569928,Kost Putri,,"[' Area makan', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Mesin cuci', ' Microwave', ' Ruang santai / ruang tamu', ' Tempat jemur pakaian', ' Wifi']","['Universitas Pertamina', 'Coffe Shop', 'Senayan City', 'Senayan Golf', 'RS Pusat Pertamina']",Rp 1.750.000/bulan,yes,"[' Standard/Single', ' Standard/Single', ' Standard/Double Bed', ' Standard/Single']","['Luas kamar: 12m', 'Luas kamar: 7,5m', 'Luas kamar: 30m', 'Luas kamar: 7,5m']","[' Rp 2.000.000', ' ', ' Rp 1.750.000', ' ', ' Rp 3.000.000', ' ', ' Rp 1.750.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar'], ['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Bathtub, Wastafel, Pemanas air'], ['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi luar']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-eksklusif-cihapit-bandung-wetan-bandung/,Kost Eksklusif Cihapit Bandung Wetan Bandung,Jl.Cihapit No.9 Rt.004 Rw.001 Bandung 40114 Jawa Barat,"CIHAPIT,           BANDUNG WETAN,           KOTA BANDUNG,           JAWA BARAT",-6.908091818,107.6212434,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.600.000/bulan,no,[],[],[],[],[]
